resId,sampUnitIds,sampId,sampCountry,sampY,sampM,sampD,sampEventInfo,sampSize,sampSizeUnit,sampSizeUnit_desc,sampMatCode,sampMatText,analysisY,analysisM,analysisD,anPortSeq,labId,labAccred,labAccred_desc,paramCode,paramCode_desc,paramText,anMethRefId,anMethCode,anMethCode_desc,anMethText,resUnit,resUnit_desc,resLOD,resLOQ,resVal,resValRec,resValRecCorr,exprResType,exprResType_desc,resQualValue,resType,resType_desc,resValUncert,resValUncertSD
Pol143,sampHoldingId=Foulum$herdId=,Po143,DK,2020,7,8,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,26.2,,,,.,POS,VAL,Numerical Value,,
Pol144,sampHoldingId=Foulum$herdId=,Po144,DK,2020,7,8,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Vicia,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,17.4,,,,.,POS,VAL,Numerical Value,,
Pol145,sampHoldingId=Foulum$herdId=,Po145,DK,2020,7,8,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Brassica napus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,19.8,,,,.,POS,VAL,Numerical Value,,
Pol146,sampHoldingId=Foulum$herdId=,Po146,DK,2020,7,8,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Prunus/Pyrinae,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,12.2,,,,.,POS,VAL,Numerical Value,,
Pol147,sampHoldingId=Foulum$herdId=,Po147,DK,2020,7,8,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,3,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Rubus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,18.6,,,,.,POS,VAL,Numerical Value,,
Vir193,sampHoldingId=Foulum$herdId=1,Vi193,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,4.6,,,,.,,VAL,Numerical Value,,
Vir194,sampHoldingId=Foulum$herdId=3,Vi194,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir195,sampHoldingId=Foulum$herdId=5,Vi195,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir199,sampHoldingId=Foulum$herdId=6,Vi199,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2.3,,,,.,,VAL,Numerical Value,,
Vir196,sampHoldingId=Foulum$herdId=5,Vi196,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir197,sampHoldingId=Foulum$herdId=5,Vi197,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,3.1,,,,.,,VAL,Numerical Value,,
Vir198,sampHoldingId=Foulum$herdId=6,Vi198,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir200,sampHoldingId=Foulum$herdId=7,Vi200,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir201,sampHoldingId=Foulum$herdId=7,Vi201,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir202,sampHoldingId=Foulum$herdId=7,Vi202,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir203,sampHoldingId=Foulum$herdId=7,Vi203,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,3.9,,,,.,,VAL,Numerical Value,,
Vir204,sampHoldingId=Foulum$herdId=8,Vi204,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir205,sampHoldingId=Foulum$herdId=1,Vi205,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir206,sampHoldingId=Foulum$herdId=1,Vi206,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir207,sampHoldingId=Foulum$herdId=1,Vi207,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir208,sampHoldingId=Foulum$herdId=3,Vi208,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir209,sampHoldingId=Foulum$herdId=3,Vi209,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir210,sampHoldingId=Foulum$herdId=3,Vi210,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,4.3,,,,.,,VAL,Numerical Value,,
Vir211,sampHoldingId=Foulum$herdId=5,Vi211,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir212,sampHoldingId=Foulum$herdId=6,Vi212,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir213,sampHoldingId=Foulum$herdId=6,Vi213,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir214,sampHoldingId=Foulum$herdId=8,Vi214,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Vir215,sampHoldingId=Foulum$herdId=8,Vi215,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,0,,,,.,,VAL,Numerical Value,,
Pol150,sampHoldingId=Foulum$herdId=,Po150,DK,2020,7,27,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,4,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,49.6,,,,.,POS,VAL,Numerical Value,,
Vir216,sampHoldingId=Foulum$herdId=8,Vi216,DK,2020,7,8,com=sampT 11:01,20,G155A,Milligram,A16XC#F01.A04TJ,Larvae,2020,10,16,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2.5,,,,.,,VAL,Numerical Value,,
Pol148,sampHoldingId=Foulum$herdId=,Po148,DK,2020,7,27,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,4,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Rubus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,23.2,,,,.,POS,VAL,Numerical Value,,
Pol149,sampHoldingId=Foulum$herdId=,Po149,DK,2020,7,27,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,4,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Brassica napus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,10.8,,,,.,POS,VAL,Numerical Value,,
Pol151,sampHoldingId=Foulum$herdId=,Po151,DK,2020,7,27,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,4,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Vicia,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,9,,,,.,POS,VAL,Numerical Value,,
Pol152,sampHoldingId=Foulum$herdId=,Po152,DK,2020,8,13,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,4,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Rubus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,10,,,,.,POS,VAL,Numerical Value,,
Pol153,sampHoldingId=Foulum$herdId=,Po153,DK,2020,8,13,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,4,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium pratense,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,17.6,,,,.,POS,VAL,Numerical Value,,
Pol154,sampHoldingId=Foulum$herdId=,Po154,DK,2020,8,13,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,4,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,67.2,,,,.,POS,VAL,Numerical Value,,
Pol155,sampHoldingId=Foulum$herdId=,Po155,DK,2020,9,4,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,7,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Brassica napus,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,8.8,,,,.,POS,VAL,Numerical Value,,
Pol156,sampHoldingId=Foulum$herdId=,Po156,DK,2020,9,4,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,7,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium pratense,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,39.8,,,,.,POS,VAL,Numerical Value,,
Pol157,sampHoldingId=Foulum$herdId=,Po157,DK,2020,9,4,com=sampT 15:00,500,G297A,Grain,A0CVH,Pollen from bees,2020,12,7,1,Pollen_LIB,L003A,None,RF-XXXX-XXX-XXX,Not in list,Trifolium repens,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G138A,Percent,,,44,,,,.,POS,VAL,Numerical Value,,
Var29,sampHoldingId=Foulum$herdId=1,Va29,DK,2020,9,23,com=sampT 12:06,209,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var30,sampHoldingId=Foulum$herdId=3,Va30,DK,2020,9,23,com=sampT 12:06,126,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var31,sampHoldingId=Foulum$herdId=5,Va31,DK,2020,9,23,com=sampT 12:06,185,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var32,sampHoldingId=Foulum$herdId=6,Va32,DK,2020,9,23,com=sampT 12:06,115,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var33,sampHoldingId=Foulum$herdId=7,Va33,DK,2020,9,23,com=sampT 12:06,234,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,0.4,,,,.,POS,VAL,Numerical Value,,
Var34,sampHoldingId=Foulum$herdId=8,Va34,DK,2020,9,23,com=sampT 12:06,228,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Nos42a,sampHoldingId=Foulum$herdId=1,No42a,DK,2020,10,21,com=sampT 12:00,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G295A,Log10 of count,,,5.9,,,,.,,VAL,Numerical Value,,
Nos42b,sampHoldingId=Foulum$herdId=1,No42b,DK,2020,10,21,com=sampT 12:00,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,PCR,F086A,PCR,Species identification,,.,,,,,,,.,POS,BIN,Qualitative Value (Binary),,
Nos43a,sampHoldingId=Foulum$herdId=5,No43a,DK,2020,10,21,com=sampT 12:00,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G295A,Log10 of count,,,5.3,,,,.,,VAL,Numerical Value,,
Nos43b,sampHoldingId=Foulum$herdId=5,No43b,DK,2020,10,21,com=sampT 12:00,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,PCR,F086A,PCR,Species identification,,.,,,,,,,.,POS,BIN,Qualitative Value (Binary),,
Var36,sampHoldingId=Foulum$herdId=3,Va36,DK,2020,10,21,com=sampT 12:06,156,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Nos44a,sampHoldingId=Foulum$herdId=7,No44a,DK,2020,10,21,com=sampT 12:00,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,Microscopic detection,F536A,Microscopic detection,Microscopic detection,G295A,Log10 of count,,,5.1,,,,.,,VAL,Numerical Value,,
Nos44b,sampHoldingId=Foulum$herdId=7,No44b,DK,2020,10,21,com=sampT 12:00,60,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011951-PAR,Nosema ceranae,,PCR,F086A,PCR,Species identification,,.,,,,,,,.,POS,BIN,Qualitative Value (Binary),,
Var35,sampHoldingId=Foulum$herdId=1,Va35,DK,2020,10,21,com=sampT 12:06,162,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var37,sampHoldingId=Foulum$herdId=5,Va37,DK,2020,10,21,com=sampT 12:06,226,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,0.9,,,,.,POS,VAL,Numerical Value,,
Var38,sampHoldingId=Foulum$herdId=6,Va38,DK,2020,10,21,com=sampT 12:06,174,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,0.6,,,,.,POS,VAL,Numerical Value,,
Var39,sampHoldingId=Foulum$herdId=7,Va39,DK,2020,10,21,com=sampT 12:06,208,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Var40,sampHoldingId=Foulum$herdId=8,Va40,DK,2020,10,21,com=sampT 12:06,160,G199A,animal,A16XE#F01.A04TJ,Adult bees,2020,11,13,1,AU_DK,L003A,None,RF-00011963-PAR,Varroa,,Soapy water method,F700A,Soapy water method,Soapy water method,G291A,number per 100 adult bees,,,,,,,.,,LOD,Non Detected Value ( less than LOD),,
Vir217,sampHoldingId=Foulum$herdId=1,Vi217,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,4.1,,,,.,,VAL,Numerical Value,,
Vir218,sampHoldingId=Foulum$herdId=1,Vi218,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,7.1,,,,.,,VAL,Numerical Value,,
Vir219,sampHoldingId=Foulum$herdId=1,Vi219,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.2,,,,.,,VAL,Numerical Value,,
Vir220,sampHoldingId=Foulum$herdId=1,Vi220,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,5.8,,,,.,,VAL,Numerical Value,,
Vir221,sampHoldingId=Foulum$herdId=3,Vi221,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2.6,,,,.,,VAL,Numerical Value,,
Vir222,sampHoldingId=Foulum$herdId=3,Vi222,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,5.9,,,,.,,VAL,Numerical Value,,
Vir223,sampHoldingId=Foulum$herdId=3,Vi223,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.9,,,,.,,VAL,Numerical Value,,
Vir224,sampHoldingId=Foulum$herdId=3,Vi224,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011956-PAR,Sacbrood virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,6.2,,,,.,,VAL,Numerical Value,,
Vir225,sampHoldingId=Foulum$herdId=5,Vi225,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011952-PAR,Acute bee paralysis virus,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,2.6,,,,.,,VAL,Numerical Value,,
Vir226,sampHoldingId=Foulum$herdId=5,Vi226,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011955-PAR,Deformed wing virus - type B,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,8.4,,,,.,,VAL,Numerical Value,,
Vir227,sampHoldingId=Foulum$herdId=5,Vi227,DK,2020,10,21,com=sampT 16:26,20,G155A,Milligram,A16XE#F01.A04TJ,Adult bees,2020,12,30,1,AU_DK,L003A,None,RF-00011954-PAR,Deformed wing virus - type A,,QPCR for (R/D)NA quantification,F087A,Quantitative polymerase chain reaction (QPCR),QPCR for (R/D)NA quantification,G295A,Log10 of count,0,0,1.5,,,,.,,VAL,Numerical Value,,
